EURUSD,2019,7,10,230,1.12618,1.12729,1.12615,1.12728,8301.1797,TRADESIM,H1,
EURUSD,2019,7,11,0,1.12729,1.12807,1.12721,1.12783,9049.7002,TRADESIM,H1,
EURUSD,2019,7,11,10,1.12783,1.12789,1.12745,1.12756,5098.3999,TRADESIM,H1,
EURUSD,2019,7,11,20,1.12756,1.12789,1.12694,1.12698,5705.8799,TRADESIM,H1,
EURUSD,2019,7,11,30,1.12697,1.12728,1.12667,1.12694,11518.04,TRADESIM,H1,
EURUSD,2019,7,11,40,1.12696,1.12782,1.12681,1.12769,16587.5508,TRADESIM,H1,
EURUSD,2019,7,11,50,1.12768,1.12782,1.12716,1.12736,11289.1104,TRADESIM,H1,
EURUSD,2019,7,11,60,1.12735,1.12737,1.12664,1.12665,11479.6396,TRADESIM,H1,
EURUSD,2019,7,11,70,1.12663,1.12742,1.12640,1.12715,13373.6699,TRADESIM,H1,
EURUSD,2019,7,11,80,1.12715,1.12786,1.12646,1.12772,15791.21,TRADESIM,H1,
EURUSD,2019,7,11,90,1.12772,1.12857,1.12623,1.12673,33401.2109,TRADESIM,H1,
EURUSD,2019,7,11,100,1.12674,1.12724,1.12516,1.12571,21168.2207,TRADESIM,H1,
EURUSD,2019,7,11,110,1.12570,1.12606,1.12508,1.12525,23194.2207,TRADESIM,H1,
EURUSD,2019,7,11,120,1.12526,1.12625,1.12509,1.12606,15640.9697,TRADESIM,H1,
EURUSD,2019,7,11,130,1.12607,1.12615,1.12451,1.12543,14838.7598,TRADESIM,H1,
EURUSD,2019,7,11,140,1.12547,1.12580,1.12456,1.12516,17037.9492,TRADESIM,H1,
EURUSD,2019,7,11,150,1.12516,1.12589,1.12514,1.12574,12742.7695,TRADESIM,H1,
EURUSD,2019,7,11,160,1.12576,1.12610,1.12547,1.12569,8800.9404,TRADESIM,H1,
EURUSD,2019,7,11,170,1.12568,1.12568,1.12513,1.12529,2949.72,TRADESIM,H1,
EURUSD,2019,7,11,180,1.12529,1.12570,1.12522,1.12530,2674.9199,TRADESIM,H1,
EURUSD,2019,7,11,190,1.12531,1.12587,1.12531,1.12563,3618.1599,TRADESIM,H1,
EURUSD,2019,7,11,200,1.12563,1.12567,1.12493,1.12498,3988.5,TRADESIM,H1,
EURUSD,2019,7,11,210,1.12498,1.12601,1.12493,1.12585,6263.1802,TRADESIM,H1,
EURUSD,2019,7,11,220,1.12584,1.12647,1.12578,1.12641,9061.6396,TRADESIM,H1,
EURUSD,2019,7,11,230,1.12641,1.12673,1.12626,1.12656,6303.5,TRADESIM,H1,
EURUSD,2019,7,12,0,1.12657,1.12720,1.12641,1.12718,6684.1001,TRADESIM,H1,
EURUSD,2019,7,12,10,1.12717,1.12738,1.12696,1.12712,6463.5601,TRADESIM,H1,
